InvoiceID,SellerID,BuyerID,TaxID,DeviceID,Payment_methodID,CancelReasonID,ErrorTypeID,InvoiceTotal_amount,subtotal_amount,tax_amount,discount_amount,invoice_Date,invoice_ModifiedDate
2466,166,1147,4,26,3,3.0,5.0,26826.950000000001,23327.78,3499.17,0.0,12-31-24,05-11-25
2467,491,479,4,27,3,3.0,1.0,39616.95,34449.52,5167.43,0.0,09-21-23,05-04-24
2468,293,828,2,25,5,2.0,2.0,32537.93,28293.85,4244.08,0.0,05-20-24,06-30-24
2469,372,949,4,20,2,3.0,5.0,56403.28,49046.33,7356.95,0.0,03-08-25,04-15-25
2470,115,90,1,6,3,3.0,3.0,15004.31,13047.23,1957.08,0.0,06-06-24,06-19-24
2471,70,1816,3,42,1,4.0,5.0,16009.57,16375.3,2456.29,2822.02,03-31-25,05-26-25
2472,216,725,1,13,5,3.0,5.0,3803.9699999999998,3307.8,496.17,0.0,03-27-25,06-16-25
2473,217,111,4,19,4,4.0,1.0,20401.83,17740.72,2661.11,0.0,12-26-23,04-14-25
2474,17,812,3,24,1,4.0,5.0,44818.77,38972.84,5845.93,0.0,07-30-24,01-08-25
2475,82,1640,5,36,4,3.0,5.0,46032.18,40027.98,6004.2,0.0,10-07-24,06-11-25
2476,385,725,5,49,2,4.0,4.0,55068.22,47885.41,7182.81,0.0,05-12-25,05-12-25
2477,292,1403,4,33,2,4.0,2.0,38582.2,34012.71,5101.91,532.42,08-11-24,03-06-25
2478,162,1541,2,21,1,2.0,2.0,16694.54,14516.99,2177.55,0.0,09-14-23,12-30-23
2479,115,1457,1,5,3,1.0,4.0,8286.56,7205.7,1080.86,0.0,03-07-25,05-08-25
2480,265,179,1,16,4,2.0,5.0,51726.769999999997,48489.41,7273.41,4036.05,01-18-25,05-18-25
2481,500,1538,3,13,3,2.0,2.0,10075.09,8798.89,1319.83,43.63,07-21-24,09-30-24
2482,135,1025,2,32,5,3.0,4.0,21069.97,18321.71,2748.26,0.0,03-29-24,09-12-24
2483,324,823,2,28,1,2.0,1.0,16493.64,14342.3,2151.34,0.0,05-14-24,04-01-25
2484,188,1161,4,12,1,3.0,1.0,48406.550000000003,44360.64,6654.1,2608.19,12-26-24,04-23-25
2485,299,745,4,38,1,3.0,4.0,44931.88,39071.2,5860.68,0.0,12-19-24,04-05-25
2486,340,105,4,46,2,2.0,4.0,43049.47,37434.32,5615.15,0.0,03-19-24,12-09-24
2487,272,668,1,36,1,1.0,3.0,11634.41,10116.88,1517.53,0.0,05-11-24,11-09-24
2488,495,460,1,29,3,1.0,4.0,2759.33,2399.42,359.91,0.0,12-19-23,06-15-24
2489,46,413,4,15,3,3.0,2.0,34546.61,32948.38,4942.26,3344.03,05-10-25,05-16-25
2490,341,719,5,6,5,4.0,5.0,26364.61,25377.56,3806.63,2819.58,07-09-24,07-31-24
2491,176,445,4,4,3,5.0,4.0,48598.53,42259.59,6338.94,0.0,12-22-24,02-04-25
2492,410,1485,5,44,3,2.0,5.0,52822.839999999997,45932.9,6889.94,0.0,09-29-24,04-20-25
2493,452,243,2,25,2,2.0,5.0,53068.739999999998,46146.73,6922.01,0.0,04-27-24,04-27-24
2494,281,1580,3,28,5,3.0,2.0,47100.14,40956.64,6143.5,0.0,10-09-24,02-01-25
2495,158,875,5,18,4,4.0,1.0,8366.38,8293.17,1243.98,1170.77,06-21-25,06-21-25
2496,231,641,4,20,5,2.0,1.0,7145.2700000000004,6213.28,931.99,0.0,02-03-25,06-16-25
2497,389,653,5,50,3,5.0,5.0,18007.5,16758.84,2513.83,1265.17,04-24-25,06-17-25
2498,322,880,5,37,5,3.0,2.0,34575.38,30065.55,4509.83,0.0,10-28-24,12-01-24
2499,169,1114,2,4,1,4.0,1.0,19977.52,19931.71,2989.76,2943.95,12-01-23,12-01-23
2500,49,1306,1,11,4,3.0,1.0,36947.94,32128.64,4819.3,0.0,03-10-24,03-21-25
2501,341,711,3,47,1,3.0,1.0,35435.16,30813.18,4621.98,0.0,10-19-24,11-20-24
2502,188,550,4,11,4,4.0,1.0,48157.62,41876.19,6281.43,0.0,03-28-25,04-11-25
2503,449,1937,2,9,2,3.0,1.0,47290.7,46293.24,6943.99,5946.53,02-03-25,03-24-25
2504,170,249,5,30,5,2.0,2.0,16276.629999999999,15585.78,2337.87,1647.02,09-12-23,11-07-24
2505,360,1652,1,9,4,4.0,2.0,1962.44,1881.85,282.28,201.69,06-12-25,06-21-25
2506,425,1783,5,10,3,5.0,4.0,31680.34,27548.12,4132.22,0.0,09-15-24,02-13-25
2507,110,1237,5,1,4,5.0,1.0,785.88,683.37,102.51,0.0,10-31-23,04-25-24
2508,418,929,2,24,5,1.0,2.0,53067.77,46145.89,6921.88,0.0,03-06-24,11-07-24
2509,364,499,3,5,4,1.0,1.0,8405.78,7309.37,1096.41,0.0,03-17-24,11-21-24
2510,333,1305,1,50,3,5.0,2.0,57185.8,49726.78,7459.02,0.0,11-27-23,08-31-24
2511,245,128,4,34,5,1.0,2.0,34925.03,30369.59,4555.44,0.0,01-10-25,03-08-25
2512,73,1887,3,35,1,3.0,1.0,35802.65,31132.74,4669.91,0.0,10-27-23,04-12-24
2513,237,1615,5,43,1,2.0,5.0,22310.15,19400.13,2910.02,0.0,04-03-25,04-20-25
2514,214,129,4,35,4,4.0,1.0,17762.36,15689.21,2353.38,280.23,08-29-24,08-29-24
2515,103,948,5,32,3,4.0,3.0,47998.64,45465.34,6819.8,4286.5,10-13-24,01-23-25
2516,482,552,2,35,2,1.0,2.0,35102.68,30524.07,4578.61,0.0,09-09-24,05-25-25
2517,100,1864,4,1,2,4.0,3.0,11485.13,9987.07,1498.06,0.0,07-28-23,07-28-23
2518,328,40,3,14,5,1.0,3.0,24309.19,21345.23,3201.78,237.82,11-30-23,04-15-25
2519,196,1098,3,29,2,5.0,3.0,7906.800000000000,6875.48,1031.32,0.0,10-25-24,10-25-24
2520,375,1931,4,29,5,2.0,4.0,42065.1,36578.35,5486.75,0.0,05-17-25,06-15-25
2521,146,1272,2,21,2,1.0,5.0,49382.09,42940.95,6441.14,0.0,09-21-24,10-13-24
2522,51,130,5,34,2,5.0,2.0,11603.23,11241.31,1686.2,1324.28,05-06-25,05-08-25
2523,383,1426,1,26,3,2.0,5.0,53004.470000000001,46090.84,6913.63,0.0,11-20-24,12-27-24
2524,469,951,3,8,5,4.0,1.0,57033.269999999997,49594.15,7439.12,0.0,06-15-25,06-21-25
2525,53,1578,5,20,5,4.0,4.0,53570.150000000001,46582.74,6987.41,0.0,06-25-23,09-09-23
2526,4,1476,3,33,2,2.0,2.0,15868.379999999999,13798.59,2069.79,0.0,09-14-23,05-22-25
2527,331,990,5,18,2,1.0,1.0,30287.99,26804.33,4020.65,536.99,07-19-23,09-20-23
2528,316,416,5,5,4,2.0,1.0,38040.89000000000,34739.58,5210.94,1909.63,05-19-24,12-22-24
2529,176,909,5,23,4,2.0,5.0,590.3300000000000,592.75,88.91,91.33,07-30-24,09-17-24
2530,34,125,2,25,3,,2.0,29300.59,25478.77,3821.82,0.0,12-11-24,04-23-25
2531,496,1455,4,17,5,1.0,4.0,54658.29000000000,47528.95,7129.34,0.0,07-30-23,03-02-25
2532,95,1523,3,18,4,4.0,1.0,51236.949999999997,44553.87,6683.08,0.0,05-07-24,03-03-25
2533,480,977,3,43,4,1.0,1.0,8170.68,7623.72,1143.56,596.6,06-12-24,01-15-25
2534,230,920,1,32,2,3.0,4.0,39393.81000000000,36734.38,5510.16,2850.73,08-17-24,03-27-25
2535,429,1062,3,28,2,2.0,5.0,3204.5,2971.88,445.78,213.16,01-05-25,06-01-25
2536,189,1242,5,42,2,2.0,5.0,27662.31,24054.18,3608.13,0.0,06-03-25,06-03-25
2537,386,1415,2,19,4,4.0,1.0,53987.03,46945.24,7041.79,0.0,07-30-24,03-18-25
2538,224,483,1,24,4,3.0,1.0,23655.09,20569.64,3085.45,0.0,07-21-24,01-12-25
2539,279,221,3,46,1,2.0,5.0,49351.53,42914.37,6437.16,0.0,02-07-24,06-04-25
2540,499,1600,5,12,5,5.0,2.0,32734.98,28465.2,4269.78,0.0,08-17-23,09-07-24
2541,203,1109,3,2,1,5.0,3.0,26379.130000000001,22938.37,3440.76,0.0,11-04-23,11-04-23
2542,190,1073,2,2,2,1.0,4.0,35044.01,30473.05,4570.96,0.0,06-26-23,04-14-24
2543,356,1511,4,48,5,3.0,4.0,14502.16,12610.57,1891.59,0.0,03-02-25,06-13-25
2544,247,203,3,9,1,1.0,3.0,34821.46,30279.53,4541.93,0.0,04-26-24,10-17-24
2545,444,401,4,4,5,3.0,2.0,5699.34,4955.95,743.39,0.0,03-05-24,03-08-24
2546,42,1082,1,38,2,1.0,2.0,14805.2,12874.09,1931.11,0.0,04-08-25,04-08-25
2547,151,1031,5,4,3,5.0,1.0,54480.08,47373.98,7106.1,0.0,07-04-23,06-04-25
2548,187,380,5,34,4,5.0,,40897.53,35563.07,5334.46,0.0,10-30-24,03-10-25
2549,415,1675,4,35,4,4.0,1.0,19253.759999999998,16742.4,2511.36,0.0,04-20-24,12-17-24
2550,236,1732,3,39,3,1.0,1.0,49023.89,42629.47,6394.42,0.0,05-19-25,05-20-25
2551,17,1904,5,16,3,1.0,1.0,51830.980000000003,45070.42,6760.56,0.0,11-22-24,05-01-25
2552,240,1315,3,45,2,2.0,5.0,22972.41,19976.01,2996.4,0.0,06-26-23,04-09-25
2553,48,965,5,27,2,5.0,2.0,30695.54,26691.77,4003.77,0.0,04-07-25,04-10-25
2554,9,1501,2,26,5,3.0,4.0,43847.37,42521.15,6378.17,5051.95,08-21-24,05-22-25
2555,389,116,4,35,5,2.0,1.0,1455.66,1350.43,202.56,97.33,09-18-23,11-12-24
2556,326,1413,1,25,1,1.0,4.0,4943.860000000000,4299.01,644.85,0.0,01-27-24,04-16-24
2557,373,1615,2,23,3,5.0,5.0,10790.16,10396.69,1559.5,1166.03,11-05-24,04-29-25
2558,92,612,5,2,1,1.0,2.0,36387.9,31641.65,4746.25,0.0,11-24-23,11-16-24
2559,193,940,2,37,2,1.0,1.0,51661.6,44923.13,6738.47,0.0,11-06-24,03-05-25
2560,316,1330,2,25,1,4.0,5.0,43549.83,37869.42,5680.41,0.0,08-16-23,10-31-23
2561,377,1951,1,39,1,,3.0,11794.34,10255.95,1538.39,0.0,07-18-23,09-03-23
2562,204,569,3,43,1,3.0,2.0,35883.67,37570.5,5635.57,7322.4,12-10-23,07-02-24
2563,381,1526,2,38,1,2.0,2.0,1497.28,1350.72,202.61,56.05,03-13-25,05-25-25
2564,380,1740,4,7,5,3.0,4.0,57213.27,49750.67,7462.6,0.0,04-08-25,04-08-25
2565,54,1676,4,24,4,5.0,3.0,23047.37,20041.19,3006.18,0.0,02-24-25,04-09-25
2566,273,1639,3,43,4,3.0,1.0,13116.04,11994.36,1799.15,677.47,11-25-23,02-13-25
2567,276,1439,2,27,3,3.0,1.0,48027.97,43981.55,6597.23,2550.81,04-26-25,04-27-25
2568,16,911,3,23,5,4.0,4.0,19337.65,17781.34,2667.2,1110.89,07-26-24,03-15-25
2569,357,258,2,47,5,4.0,2.0,22739.5,19773.48,2966.02,0.0,05-13-24,05-13-24
2570,108,339,4,24,3,1.0,4.0,3517.21,3058.44,458.77,0.0,06-07-24,01-06-25
2571,33,100,5,2,1,1.0,5.0,43925.31,42534.45,6380.17,4989.31,04-04-24,12-19-24
2572,223,1537,3,29,2,3.0,1.0,2300.46,2000.4,300.06,0.0,11-20-23,04-29-24
2573,289,1247,5,19,3,2.0,4.0,40511.43000000000,37405.73,5610.86,2505.16,03-10-25,06-02-25
2574,122,1659,5,19,1,5.0,2.0,54505.839999999997,48448.98,7267.35,1210.49,09-11-23,06-14-24
2575,304,1058,5,25,5,2.0,3.0,2239.2800000000002,2202.68,330.4,293.8,12-09-23,03-03-25
2576,411,1051,2,15,1,3.0,5.0,8853.22,8182.94,1227.44,557.16,08-10-23,06-03-24
2577,90,1200,4,17,5,2.0,2.0,31868.09,28385.96,4257.89,775.76,03-21-24,01-03-25
2578,77,437,4,25,4,3.0,1.0,47814.32,41577.67,6236.65,0.0,11-28-24,05-21-25
2579,8,497,2,9,5,5.0,1.0,38349.13,33347.07,5002.06,0.0,10-20-24,12-30-24
2580,93,167,5,2,5,3.0,1.0,56406.260000000002,49048.92,7357.34,0.0,06-14-25,06-19-25
2581,72,207,4,10,3,4.0,3.0,37226.49,33854.22,5078.13,1705.86,02-08-25,03-20-25
2582,207,837,2,42,2,1.0,4.0,43060.44,37443.86,5616.58,0.0,07-07-24,12-10-24
2583,93,1095,3,13,4,3.0,4.0,17451.44,16778.5,2516.78,1843.84,06-21-25,06-21-25
2584,17,1965,2,34,4,4.0,1.0,16945.9,16449.7,2467.45,1971.25,09-12-24,12-04-24
2585,173,1997,2,13,1,5.0,3.0,42832.07,37749.04,5662.36,579.33,03-13-25,03-17-25
2586,152,1992,3,35,3,5.0,3.0,22263.270000000000,21205.55,3180.83,2123.11,03-09-25,06-14-25
2587,54,998,3,40,3,5.0,1.0,43141.81,40719.07,6107.86,3685.12,11-26-23,06-02-25
2588,408,993,1,18,2,3.0,5.0,56092.1,48775.74,7316.36,0.0,11-26-23,04-16-24
2589,255,1666,5,22,5,4.0,5.0,22192.869999999999,19298.15,2894.72,0.0,02-18-24,02-24-24
2590,300,707,3,31,5,1.0,2.0,21898.12,19041.84,2856.28,0.0,08-25-23,10-14-23
2591,126,123,1,38,1,3.0,3.0,20272.36,17628.14,2644.22,0.0,10-27-23,06-15-25
2592,379,1694,3,36,1,5.0,1.0,42673.71,37107.57,5566.14,0.0,08-31-24,08-31-24
2593,263,446,4,10,5,1.0,3.0,56993.48,49559.55,7433.93,0.0,07-08-24,11-01-24
2594,129,1061,3,31,3,2.0,1.0,41501.26,36280.26,5442.04,221.04,03-15-25,05-24-25
2595,31,432,1,37,2,5.0,2.0,10381.48,9137.39,1370.61,126.52,11-24-24,06-18-25
2596,292,19,3,49,5,4.0,1.0,35934.54,31247.43,4687.11,0.0,10-29-23,04-27-24
2597,197,951,5,48,4,4.0,1.0,33115.02,28795.67,4319.35,0.0,02-05-24,07-08-24
2598,47,228,5,39,1,4.0,3.0,52516.06,46203.07,6930.46,617.47,12-07-24,03-26-25
2599,9,861,1,29,3,5.0,3.0,55624.81,48369.4,7255.41,0.0,04-08-24,05-12-24
2600,181,966,3,27,4,4.0,4.0,39029.15,36497.64,5474.65,2943.14,12-02-23,01-17-25
2601,454,412,2,3,5,3.0,1.0,5618.42,4885.58,732.84,0.0,12-29-24,06-07-25
2602,360,854,3,44,5,3.0,1.0,19565.36,17013.36,2552.0,0.0,09-23-24,03-18-25
2603,291,1878,3,50,2,1.0,2.0,21733.87,18899.02,2834.85,0.0,09-07-24,02-25-25
2604,174,1992,5,37,2,5.0,1.0,10859.1,9442.7,1416.4,0.0,08-29-24,01-21-25
2605,28,770,4,6,3,5.0,3.0,16760.48,16408.44,2461.27,2109.23,03-16-24,01-06-25
2606,9,509,1,13,3,1.0,4.0,25809.51,22443.05,3366.46,0.0,06-28-23,06-28-23
2607,206,494,1,34,5,2.0,3.0,43959.95,45408.09,6811.21,8259.35,06-11-24,02-05-25
2608,234,1188,1,35,3,2.0,3.0,41939.84,36469.43,5470.41,0.0,02-07-24,12-14-24
2609,372,778,1,15,1,4.0,2.0,52605.35,45743.78,6861.57,0.0,02-05-24,06-19-24
2610,161,594,4,1,1,1.0,4.0,22165.810000000001,19274.62,2891.19,0.0,08-18-24,09-03-24
2611,285,1377,5,28,2,2.0,3.0,27047.8,25896.3,3884.44,2732.94,05-10-25,05-16-25
2612,8,1887,3,37,3,5.0,4.0,1228.19,1067.99,160.2,0.0,03-20-25,06-05-25
2613,128,473,2,47,4,2.0,3.0,2152.21,2180.79,327.12,355.7,11-11-23,04-11-25
2614,335,510,4,28,3,4.0,4.0,51607.69,44876.25,6731.44,0.0,08-18-24,02-10-25
2615,313,1445,3,43,1,2.0,3.0,49120.77,42713.71,6407.06,0.0,06-04-25,06-20-25
2616,174,1405,4,27,3,5.0,1.0,17448.64,16680.79,2502.12,1734.27,05-17-25,06-11-25
2617,257,336,4,16,2,2.0,2.0,631.77,651.52,97.73,117.48,11-09-23,03-22-25
2618,175,1466,1,8,4,3.0,5.0,18741.55,18330.81,2749.62,2338.88,01-08-25,04-21-25
2619,188,317,4,24,5,2.0,1.0,27725.94,24109.51,3616.43,0.0,04-24-24,07-28-24
2620,241,1896,3,21,2,2.0,1.0,29319.130000000001,30584.16,4587.62,5852.65,07-10-24,09-23-24
2621,382,618,5,42,1,1.0,5.0,22074.709999999999,21442.56,3216.38,2584.23,11-05-24,03-11-25
2622,281,699,1,1,2,2.0,4.0,30690.03,26686.98,4003.05,0.0,11-18-23,07-06-24
2623,212,1999,2,4,1,4.0,,6765.390000000000,6426.88,964.03,625.52,07-20-24,10-10-24
2624,322,682,4,24,2,1.0,1.0,41499.22,36086.28,5412.94,0.0,12-09-24,02-08-25
2625,486,1493,3,27,2,4.0,1.0,2831.6199999999999,2462.28,369.34,0.0,11-08-24,12-05-24
2626,280,1108,4,5,4,1.0,,23973.490000000002,20846.51,3126.98,0.0,08-30-24,12-17-24
2627,274,1330,2,16,5,3.0,3.0,26593.3,25927.42,3889.11,3223.23,07-13-24,07-31-24
2628,164,1132,3,19,2,1.0,5.0,13411.32,13319.42,1997.91,1906.01,01-04-24,10-07-24
2629,75,1795,1,32,2,5.0,4.0,57302.760000000002,49828.49,7474.27,0.0,12-25-23,12-29-23
2630,264,1707,5,46,3,1.0,3.0,1850.06,1608.75,241.31,0.0,01-19-24,01-19-24
2631,323,1412,5,5,5,5.0,3.0,27118.740000000002,24924.92,3738.74,1544.92,09-08-23,12-29-23
2632,451,1895,1,21,1,4.0,1.0,17299.3,15042.87,2256.43,0.0,07-14-24,09-18-24
2633,454,901,5,14,1,3.0,3.0,16167.990000000000,14059.12,2108.87,0.0,06-29-24,08-06-24
2634,118,1167,4,18,3,4.0,4.0,17114.79,14882.43,2232.36,0.0,01-20-24,07-30-24
2635,428,1453,2,10,4,5.0,5.0,19100.830000000002,16609.42,2491.41,0.0,03-06-25,06-07-25
2636,26,782,4,38,5,3.0,5.0,54796.050000000003,47648.74,7147.31,0.0,11-02-24,03-11-25
2637,431,1006,1,14,4,5.0,2.0,8236.129999999999,7161.85,1074.28,0.0,08-15-23,02-15-24
2638,311,801,5,13,5,1.0,4.0,21822.76,19297.75,2894.66,369.65,12-31-24,02-12-25
2639,227,1635,4,39,5,5.0,3.0,41816.029999999999,42915.11,6437.27,7536.35,12-14-24,03-08-25
2640,463,929,4,23,5,5.0,4.0,46197.5,40171.74,6025.76,0.0,08-22-23,10-06-24
2641,428,1560,2,10,1,4.0,4.0,39722.59,34541.38,5181.21,0.0,11-02-23,11-02-23
2642,322,391,4,1,1,1.0,2.0,41918.9,36451.22,5467.68,0.0,12-10-24,06-04-25
2643,206,1535,5,46,2,2.0,2.0,33750.06,29347.88,4402.18,0.0,12-17-23,10-07-24
2644,165,1108,2,44,4,,5.0,16110.92,14009.5,2101.42,0.0,10-09-23,01-10-25
2645,56,1020,1,50,5,1.0,1.0,9617.469999999999,8363.02,1254.45,0.0,08-09-23,03-23-24
2646,476,1278,1,40,5,,3.0,11928.6,10372.7,1555.9,0.0,08-15-24,10-25-24
2647,46,1213,5,5,5,2.0,3.0,16191.28,14079.37,2111.91,0.0,09-23-23,06-23-24
2648,323,1921,4,50,2,1.0,4.0,20900.44,18174.3,2726.14,0.0,03-26-25,04-29-25
2649,58,1721,4,30,1,4.0,2.0,45058.58,39181.37,5877.21,0.0,12-07-23,01-30-24
2650,77,1410,1,19,4,5.0,1.0,46258.839999999997,40225.08,6033.76,0.0,11-30-24,11-30-24
2651,45,1880,5,2,4,5.0,4.0,35836.28,31161.98,4674.3,0.0,11-24-24,11-24-24
2652,109,740,5,10,1,3.0,1.0,47539.37,47204.36,7080.65,6745.64,01-28-24,01-28-24
2653,136,1014,1,33,5,1.0,1.0,17098.29,14868.08,2230.21,0.0,03-08-24,05-27-25
2654,355,1370,2,22,5,2.0,3.0,19036.21,16553.23,2482.98,0.0,02-11-24,04-05-24
2655,329,1166,2,20,1,5.0,5.0,5159.49,4486.51,672.98,0.0,01-19-24,08-25-24
2656,101,1634,5,35,4,1.0,5.0,27686.630000000001,26538.21,3980.73,2832.31,11-29-24,12-05-24
2657,311,223,5,6,1,3.0,1.0,22520.04,19582.64,2937.4,0.0,07-20-23,05-14-24
2658,43,5,1,23,1,4.0,4.0,25141.150000000001,21861.87,3279.28,0.0,03-03-24,04-10-25
2659,11,1517,5,34,5,4.0,5.0,17505.31,15222.01,2283.3,0.0,08-26-23,08-26-23
2660,192,1617,1,40,1,5.0,2.0,43010.05,37400.04,5610.01,0.0,10-13-24,04-07-25
2661,192,618,2,27,3,3.0,4.0,10569.2,9190.61,1378.59,0.0,01-28-25,04-03-25
2662,60,1419,2,46,3,1.0,2.0,10417.740000000000,10458.01,1568.7,1608.97,09-13-24,06-18-25
2663,179,1135,5,16,1,,4.0,18138.23,15772.37,2365.86,0.0,08-15-24,06-18-25
2664,145,1966,4,3,1,4.0,3.0,32613.71,28359.75,4253.96,0.0,11-16-24,03-05-25
2665,252,1070,1,27,3,2.0,4.0,7831.7,6810.17,1021.53,0.0,03-25-25,03-31-25
2666,299,355,5,30,1,2.0,2.0,18134.14,15768.82,2365.32,0.0,02-11-25,03-23-25
2667,35,1226,5,20,2,1.0,1.0,21340.25,18556.74,2783.51,0.0,05-01-25,05-07-25
2668,191,1140,4,26,4,5.0,4.0,38295.85,33300.74,4995.11,0.0,09-17-24,05-14-25
2669,49,1342,5,38,5,2.0,4.0,27853.8,26472.84,3970.93,2589.97,03-28-24,07-17-24
2670,158,649,4,16,5,4.0,5.0,19288.38,16772.5,2515.88,0.0,01-27-25,01-27-25
2671,7,72,1,28,4,3.0,5.0,27603.61,24003.14,3600.47,0.0,11-16-23,04-29-24
2672,198,786,1,16,4,3.0,4.0,42586.45,37031.7,5554.75,0.0,01-08-25,05-11-25
2673,34,679,3,35,3,3.0,2.0,18648.07,17184.57,2577.69,1114.19,11-25-23,01-25-25
2674,491,1235,5,44,4,4.0,5.0,3124.47,2843.45,426.52,145.5,09-04-23,11-02-23
2675,24,1572,4,25,5,4.0,2.0,43532.92,40284.23,6042.63,2793.94,04-05-25,05-28-25
2676,403,1988,5,43,3,5.0,3.0,13819.72,12017.15,1802.57,0.0,07-10-23,07-10-23
2677,249,625,1,25,1,1.0,5.0,4625.15,4021.87,603.28,0.0,12-08-23,04-25-24
2678,205,438,3,40,4,5.0,5.0,7420.12,6452.28,967.84,0.0,11-04-23,10-18-24
2679,30,41,3,1,3,2.0,4.0,20151.92,17523.41,2628.51,0.0,12-31-24,05-15-25
2680,216,608,2,11,4,3.0,4.0,45057.57,39180.5,5877.07,0.0,03-26-24,12-30-24
2681,241,191,4,27,3,4.0,1.0,21476.759999999998,21897.4,3284.61,3705.25,05-22-25,05-22-25
2682,285,583,3,34,3,4.0,5.0,33859.77,31125.26,4668.79,1934.28,10-02-24,10-02-24
2683,361,1176,1,31,4,3.0,3.0,6500.96,5653.01,847.95,0.0,06-29-24,11-12-24
2684,289,407,5,44,4,3.0,1.0,23102.75,20089.35,3013.4,0.0,04-12-24,06-22-24
2685,354,1026,5,49,1,1.0,4.0,43278.17,37633.19,5644.98,0.0,11-14-24,05-13-25
2686,43,335,3,31,2,,4.0,26798.15,23302.74,3495.41,0.0,02-13-24,02-10-25
2687,218,1630,2,18,1,1.0,3.0,6263.23,5446.29,816.94,0.0,12-13-24,03-12-25
2688,354,33,2,41,5,5.0,3.0,44337.17,38554.06,5783.11,0.0,11-16-24,03-20-25
2689,348,429,3,39,4,2.0,1.0,48209.38,41921.2,6288.18,0.0,03-27-25,05-21-25
2690,69,1638,5,4,5,3.0,1.0,51283.93,44594.72,6689.21,0.0,08-27-23,01-27-25
2691,36,976,2,5,3,4.0,4.0,27387.880000000001,23815.55,3572.33,0.0,01-31-25,04-07-25
2692,450,118,5,7,3,5.0,5.0,53393.660000000003,46429.27,6964.39,0.0,09-27-23,09-27-23
2693,349,1462,4,23,3,1.0,5.0,11717.18,10188.85,1528.33,0.0,06-11-24,01-25-25
2694,389,783,5,24,2,2.0,2.0,10800.8,9392.0,1408.8,0.0,10-30-24,03-22-25
2695,186,793,1,37,5,,5.0,18109.3,15747.22,2362.08,0.0,02-22-24,02-03-25
2696,75,1943,5,9,5,1.0,5.0,47883.02,43359.07,6503.86,1979.91,07-24-24,08-02-24
2697,46,909,4,2,1,1.0,5.0,49223.84,44761.32,6714.2,2251.68,11-22-23,05-04-25
2698,250,1351,3,29,1,5.0,1.0,3641.96,3522.79,528.42,409.25,02-02-25,05-03-25
2699,494,766,1,34,5,,2.0,21422.759999999998,18872.5,2830.88,280.62,01-06-24,06-02-24
2700,13,234,2,35,1,4.0,4.0,54730.769999999997,47591.97,7138.8,0.0,04-24-24,01-06-25
2701,218,1987,2,45,2,3.0,3.0,41651.33,36218.55,5432.78,0.0,06-08-25,06-19-25
2702,184,629,4,42,2,3.0,3.0,37846.18000000000,36685.45,5502.82,4342.09,06-14-25,06-14-25
2703,62,680,4,14,5,2.0,3.0,33448.66,29085.79,4362.87,0.0,03-22-25,04-12-25
2704,248,456,4,7,1,,2.0,2169.37,1886.41,282.96,0.0,09-29-24,10-17-24
2705,363,1579,4,8,2,5.0,3.0,45444.64,39517.08,5927.56,0.0,10-24-24,10-24-24
2706,147,1173,2,2,3,2.0,1.0,14753.82,12829.41,1924.41,0.0,03-18-24,07-23-24
2707,466,971,5,10,4,,2.0,47456.449999999997,41266.48,6189.97,0.0,08-15-24,08-15-24
2708,223,179,5,19,3,2.0,3.0,45253.87,47495.1,7124.26,9365.49,09-18-23,01-15-25
2709,94,869,5,16,1,5.0,3.0,3197.92,2780.8,417.12,0.0,10-20-24,02-06-25
2710,177,1016,3,31,4,4.0,2.0,12944.48,13368.34,2005.25,2429.11,07-10-24,03-27-25
2711,468,379,2,14,4,5.0,2.0,47013.91,40881.66,6132.25,0.0,02-18-24,12-07-24
2712,152,1932,2,27,5,,4.0,44443.81,38646.79,5797.02,0.0,03-23-24,03-23-24
2713,94,99,2,10,2,2.0,5.0,27264.369999999999,23708.15,3556.22,0.0,04-18-24,07-26-24
2714,412,1453,4,8,3,2.0,1.0,26006.72,22614.54,3392.18,0.0,04-19-24,06-21-24
2715,62,1229,4,11,4,1.0,3.0,1272.2,1106.26,165.94,0.0,03-11-24,06-07-24
2716,480,34,4,24,3,4.0,5.0,18891.39,16672.62,2500.89,282.12,07-20-24,03-06-25
2717,294,1403,2,20,3,1.0,4.0,33579.25,29199.35,4379.9,0.0,11-09-24,04-05-25
2718,278,282,1,19,3,4.0,2.0,41429.91,36026.01,5403.9,0.0,09-17-23,07-02-24
2719,416,1566,1,43,4,4.0,5.0,31535.099999999999,27421.83,4113.27,0.0,08-08-24,03-24-25
2720,174,1582,4,43,4,2.0,3.0,44053.25,38307.17,5746.08,0.0,07-18-23,08-15-23
2721,394,10,1,16,1,1.0,5.0,17566.779999999999,18298.43,2744.76,3476.41,10-21-24,01-15-25
2722,383,1849,4,35,5,,4.0,2052.8200000000002,1785.06,267.76,0.0,09-20-24,03-31-25
2723,352,1602,2,46,1,3.0,4.0,48982.69,42593.64,6389.05,0.0,03-22-24,09-10-24
2724,265,116,4,7,4,1.0,2.0,18490.13,17249.48,2587.42,1346.77,02-14-25,04-12-25
2725,469,130,4,49,2,5.0,3.0,53829.04,46807.86,7021.18,0.0,12-25-24,12-25-24
2726,201,1338,3,17,5,4.0,3.0,20815.75,18100.65,2715.1,0.0,08-27-24,08-27-24
